URL,MatchDateTime,Show,Snippet
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/3203/end/3238,10/8/2023 13:53:38,State of the Union With Jake Tapper and Dana Bash,"us to give -- to give israel what me need to hunt down, to save those hostages, but also to recognize, dana, look, i just know the way that world and global opinion turns so quickly"
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/3219/end/3254,10/8/2023 13:53:54,State of the Union With Jake Tapper and Dana Bash,"against israel and i just think now more than ever we have to call on this president, we have to call on the congress to make it clear that america stands with israel. i want to focus sort on what you had to say about some your"
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/3282/end/3317,10/8/2023 13:54:57,State of the Union With Jake Tapper and Dana Bash,"conditions for this unprecedented terrorist attack by hamas against israel. but i also believe this is what happens when we have leading voices like donald trump, visitic eck ramaswamy and ron desantis signaling retreat from"
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/3314/end/3349,10/8/2023 13:55:29,State of the Union With Jake Tapper and Dana Bash,"yas into israel and i believe now more than ever, both the debate within the republican party and within america is whether or not we're going to once again stand without apology as the leader of the free world, as the arsenal of democracy, the heartbreaking"
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/3380/end/3415,10/8/2023 13:56:35,State of the Union With Jake Tapper and Dana Bash,appeasement toward iran. and there is no question in my mind that iran is behind and has subsidizes and approved and applauded this extraordinary terrorist attack by hamas against israel.
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/3420/end/3455,10/8/2023 13:57:15,State of the Union With Jake Tapper and Dana Bash,"of the united states, and that is the debate here. is whether we're going to shrink from our role as leader of the free world or whether we're going to lean in in this moment in israel and also in eastern"
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/3457/end/3492,10/8/2023 13:57:52,State of the Union With Jake Tapper and Dana Bash,"us. i will be right back here at 11:00 a.m. eastern for two more hours of 'state of the union.' we have a lot more people to talk to, including israel's strategic affairs minister ron dermer, who is furious at his"
https://archive.org/details/CNNW_20231008_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/3474/end/3509,10/8/2023 13:58:09,State of the Union With Jake Tapper and Dana Bash,"coll colleagues and much, much more including to go to our excellent recorders on the ground in israel. t stay with us. fareed zakaria is picking up right now."
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/33/end/68,10/8/2023 15:00:48,This Week With George Stephanopoulos,right now.area streaming app.ts george: shocking attack. hamas militants launch a surprise assault on israel. the united states stands with israel. george: israel declares war.
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/47/end/82,10/8/2023 15:01:02,This Week With George Stephanopoulos,"we're going to fight back and we're going to win. george: james longman is on the scene in israel, plus, the u.s. response with secretary of state antony blinken. chaos in congress. the office of speaker of the house is hereby declared vacant."
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/135/end/170,10/8/2023 15:02:30,This Week With George Stephanopoulos,"hostages have been taken. it's being called a 9/11 moment for israel, and prime minister netanyahu promises that they will retaliate with a might and scale the enemy has not yet known. tanks are rolling towards the border. the shock waves are spreading across the region and the world."
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/183/end/218,10/8/2023 15:03:18,This Week With George Stephanopoulos,"continuing in six locations along the border with gaza where hamas militants infiltrated, and the images are truly shocking. taking them by surprise, killing them on the spot where they found them. we now understand at least 500 israelis have been killed and as many as 2000 injured."
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/197/end/232,10/8/2023 15:03:32,This Week With George Stephanopoulos,"hostage situations are also ongoing both here in israel and in the gaza strip. hamas says they've taken dozens of hostages, men, women, children, and the elderly, and that is going to further complicate israel's response. yes, we've seen air strikes overnight as many as 250 palestinians dead, but will"
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/212/end/247,10/8/2023 15:03:47,This Week With George Stephanopoulos,"israel send in ground troops? we've seen them amassing on the border with gaza, and what will that do to the region? we've already heard this morning of an altercation between hezbollah and israel from lebanon, and so there is deep concern about regional security, but make no mistake."
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/230/end/265,10/8/2023 15:04:05,This Week With George Stephanopoulos,"this is the beginning of israel's wider response, george. george: and james, you talk about the shock right there. some even calling this worse than the attack in 1973, the start of the yom kippur war. reporter: yeah, george. it's extraordinary. i have been to this country already this year just four times for various different"
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/245/end/280,10/8/2023 15:04:20,This Week With George Stephanopoulos,"terrorist attacks and incidents. there's a level of kind of resolution that israelis have come sadly to expect, terror incidents in their country. this is completely different. terror, shock, desperation, and seeing image of women and elderly people being transported on motor bikes and in cars over into gaza."
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/280/end/315,10/8/2023 15:04:55,This Week With George Stephanopoulos,"what a massive intelligence fail year. yeah, and george, there's a saying. complacency kills and certainly complacency was part of this huge intelligence failure, but there's also a deeper systemic failure that the israelis will have to figure out. the '73 war was the only other"
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/295/end/330,10/8/2023 15:05:10,This Week With George Stephanopoulos,"war where they had this sort of failure, but that was very different. it was nation states, israel and egypt and it was force on force. this is hamas and hamas working in small groups, using personal encrypted communications, infiltrating into israel."
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/312/end/347,10/8/2023 15:05:27,This Week With George Stephanopoulos,"so very different kind of failure, but a failure that is inexcusable nonetheless. george: we've only seen the beginning so far of the israeli response. all but certain to go into gaza with ground forces? yeah. netanyahu's going to have to go"
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/326/end/361,10/8/2023 15:05:41,This Week With George Stephanopoulos,"into gaza, but hamas knew this, and so hamas has likely beefed up its internal defenses because urban warfare is particularly horrible. think about bakhmut or even when israel went into beirut. it's very, very difficult, and"
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/340/end/375,10/8/2023 15:05:55,This Week With George Stephanopoulos,so this phase one will be much less bloody. the phase two when israel has to go into gaza will be much bloodier for israel. george: but steve what makes it for complicated is that israeli hostages are being held inside gaza right now and israel
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/358/end/393,10/8/2023 15:06:13,This Week With George Stephanopoulos,"hasn't wanted to go into gaza for more than a decade because it's so difficult to control. exactly. so netanyahu has some very difficult choices to make. does he go all the way into gaza and retake all of gaza? very bloody, very long, very expensive, or does he go and do something punitive?"
https://archive.org/details/KGO_20231008_150000_This_Week_With_George_Stephanopoulos#start/374/end/409,10/8/2023 15:06:29,This Week With George Stephanopoulos,"very tough choices and none of them are good. george: meantime, we know the united states has been trying to broker a peace deal between saudi arabia and israel. is that dead? it is dead for now, but this the brilliant on -- it's die boll ball, but it's brilliant on iran's part. they used hamas as its proxy. they go in knowing that u.s. and"
