,,,,,,,
,,,,,,,
URL,MatchDateTime,Day,Station,Show,IAShowID,IAPreviewThumb,Snippet
https://archive.org/details/CNNW_20231011_080000_CNN_Newsroom_Live#start/2444/end/2479,10/11/2023 8:40:59,10/11/2023,CNN,CNN Newsroom Live,CNNW_20231011_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231011_080000_CNN_Newsroom_Live/CNNW_20231011_080000_CNN_Newsroom_Live.thumbs/CNNW_20231011_080000_CNN_Newsroom_Live_002428.jpg,and he says he is not losing hope though. he is surrounded by family and says that you have to be strong like hell. dr. abbas is joining us from the health ministry. can you take us through the
https://archive.org/details/CNNW_20231011_090000_Early_Start_With_Kasie_Hunt#start/92/end/127,10/11/2023 9:01:47,10/11/2023,CNN,Early Start With Kasie Hunt,CNNW_20231011_090000_Early_Start_With_Kasie_Hunt,https://archive.org/download/CNNW_20231011_090000_Early_Start_With_Kasie_Hunt/CNNW_20231011_090000_Early_Start_With_Kasie_Hunt.thumbs/CNNW_20231011_090000_Early_Start_With_Kasie_Hunt_000087.jpg,"people there have been displaced. the hamas controlled government says due to a lack of fuel coming in through the israeli blockade, electricity will be cut off within hours. and with it, so will basic services. the idf was also busy last night"
https://archive.org/details/CNNW_20231012_030000_Laura_Coates_Live#start/777/end/812,10/12/2023 3:13:12,10/12/2023,CNN,Laura Coates Live,CNNW_20231012_030000_Laura_Coates_Live,https://archive.org/download/CNNW_20231012_030000_Laura_Coates_Live/CNNW_20231012_030000_Laura_Coates_Live.thumbs/CNNW_20231012_030000_Laura_Coates_Live_000779.jpg,"israel, that there were 51 people killed in the gaza strip, according to the palestinian ministry of health. so the death toll inside that gaza strip from israel's retaliatory strikes rising now to 1200, which coincidentally i"
https://archive.org/details/CNNW_20231012_040000_Anderson_Cooper_360#start/796/end/831,10/12/2023 4:13:31,10/12/2023,CNN,Anderson Cooper 360,CNNW_20231012_040000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231012_040000_Anderson_Cooper_360/CNNW_20231012_040000_Anderson_Cooper_360.thumbs/CNNW_20231012_040000_Anderson_Cooper_360_000567.jpg,with hezbollah to the highest they have known in decades. welcome back. at least 51 people were killed. more than 280 injured early thursday in gaza. a palestinian health ministry put the death toll at close to
https://archive.org/details/CNNW_20231012_040000_Anderson_Cooper_360#start/2394/end/2429,10/12/2023 4:40:09,10/12/2023,CNN,Anderson Cooper 360,CNNW_20231012_040000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231012_040000_Anderson_Cooper_360/CNNW_20231012_040000_Anderson_Cooper_360.thumbs/CNNW_20231012_040000_Anderson_Cooper_360_002307.jpg,"conducting large-scale strikes on hamas targets in gaza. there is a ramping up of airstrikes, and offensive, on hamas targets. the palestinian health ministry says 51 people were killed, more than 280 wounded, overnight. gaza, now near total darkness,"
https://archive.org/details/CNNW_20231012_050000_The_Source_With_Kaitlan_Collins#start/3225/end/3260,10/12/2023 5:54:00,10/12/2023,CNN,The Source With Kaitlan Collins,CNNW_20231012_050000_The_Source_With_Kaitlan_Collins,https://archive.org/download/CNNW_20231012_050000_The_Source_With_Kaitlan_Collins/CNNW_20231012_050000_The_Source_With_Kaitlan_Collins.thumbs/CNNW_20231012_050000_The_Source_With_Kaitlan_Collins_003058.jpg,offensive in gaza and the israel defense forces say they are conducting large-scale strikes on hamas targets early thursday morning. palestinian health ministry says at least 51 people were killed and more than 280 wounded overnight. gaza is now in near total
https://archive.org/details/CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip#start/97/end/132,10/12/2023 6:01:52,10/12/2023,CNN,CNN NewsNight with Abby Phillip,CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip,https://archive.org/download/CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip/CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip.thumbs/CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip_000087.jpg,"palestinian health ministry. hamas militants, continuing to fire rockets into the southern israel. these really military says it was 189 soldiers are among the 1200 people killed in the terror attacks. we are seeing more evidence"
https://archive.org/details/CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip#start/1996/end/2031,10/12/2023 6:33:31,10/12/2023,CNN,CNN NewsNight with Abby Phillip,CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip,https://archive.org/download/CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip/CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip.thumbs/CNNW_20231012_060000_CNN_NewsNight_with_Abby_Phillip_001977.jpg,"residents to hospitals. gaza's health ministry says that hospitals are overwhelmed, and the red cross says, they risk turning into morgues. across the border, and israel, the idf is massing forces and"
https://archive.org/details/CNNW_20231012_070000_Laura_Coates_Live#start/111/end/146,10/12/2023 7:02:06,10/12/2023,CNN,Laura Coates Live,CNNW_20231012_070000_Laura_Coates_Live,https://archive.org/download/CNNW_20231012_070000_Laura_Coates_Live/CNNW_20231012_070000_Laura_Coates_Live.thumbs/CNNW_20231012_070000_Laura_Coates_Live_000087.jpg,"generators. nearly 1200 people have been killed in gaza since saturday, according to the palestinian health ministry. hamas militants continue to fire rockets into southern israel. the israeli military says at least 189 soldiers are among"
https://archive.org/details/CNNW_20231012_080000_CNN_Newsroom_Live#start/228/end/263,10/12/2023 8:04:03,10/12/2023,CNN,CNN Newsroom Live,CNNW_20231012_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231012_080000_CNN_Newsroom_Live/CNNW_20231012_080000_CNN_Newsroom_Live.thumbs/CNNW_20231012_080000_CNN_Newsroom_Live_000208.jpg,"of fuel today and health ministry there saying that there could be catastrophic consequences. the israeli defense minister saying that we will carry out a complete siege of the gaza strip with no food, no fuel, no water, no electricity going in."
https://archive.org/details/CNNW_20231012_080000_CNN_Newsroom_Live#start/2709/end/2744,10/12/2023 8:45:24,10/12/2023,CNN,CNN Newsroom Live,CNNW_20231012_080000_CNN_Newsroom_Live,https://archive.org/download/CNNW_20231012_080000_CNN_Newsroom_Live/CNNW_20231012_080000_CNN_Newsroom_Live.thumbs/CNNW_20231012_080000_CNN_Newsroom_Live_002697.jpg,palestinian health ministry says more than 1200 killed and 6000 wounded by israel will he bombardment. and they expect hospitals to run out of fuel for generators today leading to what this calls catastrophic conditions. joining us now is the
https://archive.org/details/CNNW_20231012_090000_Early_Start_With_Kasie_Hunt#start/234/end/269,10/12/2023 9:04:09,10/12/2023,CNN,Early Start With Kasie Hunt,CNNW_20231012_090000_Early_Start_With_Kasie_Hunt,https://archive.org/download/CNNW_20231012_090000_Early_Start_With_Kasie_Hunt/CNNW_20231012_090000_Early_Start_With_Kasie_Hunt.thumbs/CNNW_20231012_090000_Early_Start_With_Kasie_Hunt_000237.jpg,military said earlier today. death toll continues to climb on both sides. israeli officials say 1200 have died as a result of the hamas attacks and while the palestinian ministry of health increased the figure in gaza to
https://archive.org/details/CNNW_20231012_090000_Early_Start_With_Kasie_Hunt#start/3551/end/3586,10/12/2023 9:59:26,10/12/2023,CNN,Early Start With Kasie Hunt,CNNW_20231012_090000_Early_Start_With_Kasie_Hunt,https://archive.org/download/CNNW_20231012_090000_Early_Start_With_Kasie_Hunt/CNNW_20231012_090000_Early_Start_With_Kasie_Hunt.thumbs/CNNW_20231012_090000_Early_Start_With_Kasie_Hunt_003357.jpg,death toll rises in gaza to 1354 people with over 6000 injured according to the palestinian ministry of health. the state department meanwhile is expected to ramp up negotiations with israel and
https://archive.org/details/CNNW_20231012_100000_CNN_This_Morning#start/470/end/505,10/12/2023 10:08:05,10/12/2023,CNN,CNN This Morning,CNNW_20231012_100000_CNN_This_Morning,https://archive.org/download/CNNW_20231012_100000_CNN_This_Morning/CNNW_20231012_100000_CNN_This_Morning.thumbs/CNNW_20231012_100000_CNN_This_Morning_000448.jpg,"of gaza. more than 6000 injured. that comes from the palestinian health ministry. israel continues this blockade about a food, fuel, water, supplies into gaza. health officials are warning the hospital system is on the brink"
https://archive.org/details/CNNW_20231012_100000_CNN_This_Morning#start/537/end/572,10/12/2023 10:09:12,10/12/2023,CNN,CNN This Morning,CNNW_20231012_100000_CNN_This_Morning,https://archive.org/download/CNNW_20231012_100000_CNN_This_Morning/CNNW_20231012_100000_CNN_This_Morning.thumbs/CNNW_20231012_100000_CNN_This_Morning_000538.jpg,"palestinian ministry of health that this hospitals are at total capacity, the beds are full, the injured are basically lying on the ground in the hallways. the system is essentially collapsing."
https://archive.org/details/CNNW_20231012_120000_CNN_This_Morning#start/2863/end/2898,10/12/2023 12:47:58,10/12/2023,CNN,CNN This Morning,CNNW_20231012_120000_CNN_This_Morning,https://archive.org/download/CNNW_20231012_120000_CNN_This_Morning/CNNW_20231012_120000_CNN_This_Morning.thumbs/CNNW_20231012_120000_CNN_This_Morning_002698.jpg,"happening now, israeli strikes over gaza at least 1300 people have been killed in gaza. more than 6000 injured according to the palestinian health ministry. israel continues a total blockade of food, fuel and"
https://archive.org/details/CNNW_20231012_140000_CNN_News_Central#start/3268/end/3303,10/12/2023 14:54:43,10/12/2023,CNN,CNN News Central,CNNW_20231012_140000_CNN_News_Central,https://archive.org/download/CNNW_20231012_140000_CNN_News_Central/CNNW_20231012_140000_CNN_News_Central.thumbs/CNNW_20231012_140000_CNN_News_Central_003237.jpg,"and there is a complete siege on the more than 7 million people cutting off food, water and fuel. the health ministry says that the hospitals are on the verge"
https://archive.org/details/CNNW_20231012_150000_CNN_News_Central#start/3642/end/3677,10/12/2023 16:00:57,10/12/2023,CNN,CNN News Central,CNNW_20231012_150000_CNN_News_Central,https://archive.org/download/CNNW_20231012_150000_CNN_News_Central/CNNW_20231012_150000_CNN_News_Central.thumbs/CNNW_20231012_150000_CNN_News_Central_003628.jpg,"faces as they bury him. in gaza, a humanitarian crisis is growing by the hour. hundreds displaced. there's an image shared from the gaza health ministry that's in a"
https://archive.org/details/CNNW_20231012_160000_Inside_Politics_With_Dana_Bash#start/47/end/82,10/12/2023 16:01:02,10/12/2023,CNN,Inside Politics With Dana Bash,CNNW_20231012_160000_Inside_Politics_With_Dana_Bash,https://archive.org/download/CNNW_20231012_160000_Inside_Politics_With_Dana_Bash/CNNW_20231012_160000_Inside_Politics_With_Dana_Bash.thumbs/CNNW_20231012_160000_Inside_Politics_With_Dana_Bash_000058.jpg,is growing by the hour. hundreds displaced. there's an image shared from the gaza health ministry that's in a hot. you see a child lying there with b
https://archive.org/details/CNNW_20231012_180000_CNN_News_Central#start/482/end/517,10/12/2023 18:08:17,10/12/2023,CNN,CNN News Central,CNNW_20231012_180000_CNN_News_Central,https://archive.org/download/CNNW_20231012_180000_CNN_News_Central/CNNW_20231012_180000_CNN_News_Central.thumbs/CNNW_20231012_180000_CNN_News_Central_000479.jpg,have been converted to shelters. also overcrowded are the hospitals of gaza where the health ministry says the health system is in a state of
https://archive.org/details/CNNW_20231012_200000_The_Lead_With_Jake_Tapper#start/120/end/155,10/12/2023 20:02:15,10/12/2023,CNN,The Lead With Jake Tapper,CNNW_20231012_200000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231012_200000_The_Lead_With_Jake_Tapper/CNNW_20231012_200000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231012_200000_The_Lead_With_Jake_Tapper_000118.jpg,"the palestinian population, this is tragically resulting in hundreds of innocent palestinian casualties. more than 1400 have been killed so far. civilian and hamas according to the palestinian health ministry. israel has also cut off l"
https://archive.org/details/CNNW_20231012_210000_The_Lead_With_Jake_Tapper#start/739/end/774,10/12/2023 21:12:34,10/12/2023,CNN,The Lead With Jake Tapper,CNNW_20231012_210000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231012_210000_The_Lead_With_Jake_Tapper/CNNW_20231012_210000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231012_210000_The_Lead_With_Jake_Tapper_000717.jpg,the palestinian ministry of health says that more than 1500 people have been killed in gaza since the airstrikes began. 500 of those killed are believed to be children. a warning now that some of the images you're about to see in our next report are graphic and heartbreaking including one of a
https://archive.org/details/CNNW_20231012_210000_The_Lead_With_Jake_Tapper#start/801/end/836,10/12/2023 21:13:36,10/12/2023,CNN,The Lead With Jake Tapper,CNNW_20231012_210000_The_Lead_With_Jake_Tapper,https://archive.org/download/CNNW_20231012_210000_The_Lead_With_Jake_Tapper/CNNW_20231012_210000_The_Lead_With_Jake_Tapper.thumbs/CNNW_20231012_210000_The_Lead_With_Jake_Tapper_000777.jpg,the children killed in this latest strike. among them his niece. she was just a few months old. now she is one of more than 440 children gaza's health ministry
https://archive.org/details/CNNW_20231012_220000_The_Situation_Room_With_Wolf_Blitzer#start/395/end/430,10/12/2023 22:06:50,10/12/2023,CNN,The Situation Room With Wolf Blitzer,CNNW_20231012_220000_The_Situation_Room_With_Wolf_Blitzer,https://archive.org/download/CNNW_20231012_220000_The_Situation_Room_With_Wolf_Blitzer/CNNW_20231012_220000_The_Situation_Room_With_Wolf_Blitzer.thumbs/CNNW_20231012_220000_The_Situation_Room_With_Wolf_Blitzer_000388.jpg,"it seems cattrophic, in addition that the death toll in gaza has now exceeded 1500. accounts according to the palestinian health ministry, is in a state of collapse. all the things you need to run a"
https://archive.org/details/CNNW_20231012_230000_Erin_Burnett_OutFront#start/310/end/345,10/12/2023 23:05:25,10/12/2023,CNN,Erin Burnett OutFront,CNNW_20231012_230000_Erin_Burnett_OutFront,https://archive.org/download/CNNW_20231012_230000_Erin_Burnett_OutFront/CNNW_20231012_230000_Erin_Burnett_OutFront.thumbs/CNNW_20231012_230000_Erin_Burnett_OutFront_000298.jpg,"the palestinian ministry of health. the grim reality besides any numbers right now is that life for the people of gaza, all 2 million, will get much worse. today along the gaza border, we"
https://archive.org/details/CNNW_20231013_040000_Anderson_Cooper_360#start/469/end/504,10/13/2023 4:08:04,10/13/2023,CNN,Anderson Cooper 360,CNNW_20231013_040000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231013_040000_Anderson_Cooper_360/CNNW_20231013_040000_Anderson_Cooper_360.thumbs/CNNW_20231013_040000_Anderson_Cooper_360_000447.jpg,"country. that's on the border has been sealed, of course, as well. it's a difficult situation for the civilian population of the gaza strip. as you say, the death toll now, according to the palestinian ministry of health rising above"
https://archive.org/details/CNNW_20231013_040000_Anderson_Cooper_360#start/565/end/600,10/13/2023 4:09:40,10/13/2023,CNN,Anderson Cooper 360,CNNW_20231013_040000_Anderson_Cooper_360,https://archive.org/download/CNNW_20231013_040000_Anderson_Cooper_360/CNNW_20231013_040000_Anderson_Cooper_360.thumbs/CNNW_20231013_040000_Anderson_Cooper_360_000567.jpg,"now, she is one of more than 440 children gaza's health ministry says has been killed by israeli airstrikes so far. israel says it is striking hostile gets, but authorities"
